feature_1,feature_2,feature_3,feature_4,feature_5,label
0.11560185,0.23846825,0.59422312,0.01204456,0.67344732,1
0.41314608,0.22961853,0.24369738,0.10551546,0.91015698,1
0.83481033,0.63750802,0.13052242,0.93942196,0.91186948,3
0.32931268,0.44206521,0.80758748,0.54255533,0.37607293,3
0.71579295,0.38524952,0.09603368,0.24708753,0.42129458,1
0.33859893,0.16217405,0.01749579,0.68424824,0.87743918,0
0.70722145,0.77255388,0.27351791,0.08865409,0.24943188,2
0.47545667,0.79825243,0.46330546,0.63245919,0.01690106,1
0.53392495,0.83392512,0.71083367,0.94071278,0.97627872,3
0.33149014,0.92891238,0.30196296,0.44319757,0.92424011,1
0.69681647,0.34656448,0.89084280,0.76185129,0.00103324,1
0.92717769,0.82273012,0.01850973,0.01443221,0.01357229,2
0.94184757,0.53565377,0.34849540,0.30048825,0.36645888,1
0.56736068,0.85361968,0.53031379,0.97789110,0.93461084,3
0.21718025,0.33748554,0.36130052,0.00032968,0.11740538,1
0.69796042,0.39466831,0.62823706,0.41787679,0.11474146,1
0.04833285,0.07098552,0.67219686,0.10663021,0.32399499,0
0.67698463,0.77214480,0.07050832,0.04615039,0.45125298,2
0.41622907,0.12022797,0.86030950,0.40971843,0.96935284,3
0.94213427,0.59026958,0.79155997,0.18089312,0.76602008,3
0.16704758,0.57424126,0.42213046,0.13264716,0.08144125,1
0.76166224,0.11674943,0.94260801,0.09425433,0.27117467,0
0.88006461,0.27269866,0.62701477,0.93473277,0.70660942,1
0.05821586,0.18579878,0.60841688,0.68937383,0.14602798,0
0.92104107,0.06309755,0.57700605,0.28403688,0.58123502,0
0.96592372,0.19476384,0.61566422,0.22594650,0.89202964,0
0.75188906,0.98673359,0.92354032,0.30726050,0.85670595,3
0.11347030,0.69118210,0.91783299,0.67122933,0.35162964,3
0.94200881,0.52760317,0.57864686,0.83235002,0.66961373,1
0.95055796,0.72519309,0.63868911,0.77722506,0.80282376,3
0.48894699,0.14953082,0.42663380,0.18761290,0.86620302,0
0.66947025,0.67618028,0.84012451,0.45631773,0.82387768,3
0.92089318,0.47044597,0.89341173,0.30196146,0.30715065,1
0.18383180,0.26918291,0.14389127,0.16018867,0.22337086,1
0.13754898,0.25916788,0.21484298,0.37161909,0.68378715,1
0.20241700,0.19648609,0.03116004,0.30035587,0.91251933,0
0.73778034,0.43518997,0.61559351,0.94900837,0.57358699,1
0.14558316,0.29295269,0.36536281,0.22384744,0.44362877,1
0.72751936,0.11038338,0.88503813,0.11243694,0.95600696,0
0.05863442,0.41832057,0.06915794,0.37860666,0.07851881,1
0.67547352,0.16936599,0.38086217,0.73354889,0.13410987,0
0.23221065,0.72945236,0.11379501,0.13477170,0.22631614,1
0.35423752,0.13033998,0.79828717,0.07190343,0.29633976,2
0.53034688,0.05610732,0.59021742,0.55088722,0.91369934,0
0.09626381,0.28609281,0.15805631,0.53330077,0.02949765,1
0.75947452,0.75860536,0.80930507,0.07602407,0.52782800,2
0.42194392,0.69609717,0.97026048,0.18425175,0.91156335,3
0.97585443,0.37291880,0.32918229,0.21018381,0.24964092,1
0.19336920,0.64523257,0.92557103,0.87761560,0.30390254,3
0.04832772,0.33286961,0.64560929,0.57235027,0.73348477,1
0.08022994,0.10854701,0.19572458,0.45172004,0.82572257,0
0.72792946,0.11925331,0.55564182,0.79129343,0.48113814,0
0.06092561,0.61977052,0.71717631,0.68195980,0.49888691,1
0.77267302,0.37735673,0.82500388,0.63962070,0.39182979,1
0.34889941,0.85634343,0.21315734,0.01597610,0.64620359,1
0.81148633,0.69869043,0.17921768,0.70191030,0.60431667,3
0.37098338,0.21155955,0.28727631,0.48974776,0.52401455,0
0.53626686,0.17925464,0.56391960,0.91593775,0.57321772,0
0.05838248,0.02125427,0.94578900,0.20493731,0.64912697,3
0.32723183,0.27067110,0.13074352,0.30925068,0.74493463,1
0.72757579,0.48828851,0.53355944,0.88826666,0.21027171,1
0.40411161,0.52967287,0.93292422,0.41693380,0.54388769,3
0.13669858,0.24356107,0.72585995,0.07846829,0.89867729,1
0.33565267,0.63802308,0.54116109,0.65392659,0.90308239,1
0.78843939,0.64080683,0.46993266,0.55836938,0.85293005,3
0.29817799,0.05407043,0.03753331,0.43045209,0.49760612,0
0.54338625,0.62042314,0.11924764,0.89236370,0.60891258,3
0.46726824,0.71744461,0.14647915,0.31641976,0.89664993,1
0.81662208,0.90604336,0.64603147,0.01235887,0.70692439,2
0.31142945,0.60274589,0.20672959,0.68535317,0.77675297,1
0.17853949,0.30383835,0.21236028,0.78450718,0.11948905,1
0.35007516,0.09981684,0.58787736,0.15142524,0.50818061,0
0.40440380,0.82032892,0.89997477,0.40584875,0.01741193,3
0.88221575,0.41583540,0.05423561,0.82025737,0.82482654,1
0.14314657,0.65516422,0.16711455,0.51371863,0.71602394,1
0.70979711,0.83517906,0.34600955,0.11334623,0.52668570,2
0.65077669,0.35390602,0.12936397,0.95335493,0.29736596,1
0.07057011,0.59383915,0.33206003,0.26292904,0.55143099,1
0.83302193,0.08628720,0.42655750,0.58438930,0.85075632,0
0.71061686,0.48445576,0.63121158,0.17212015,0.97952357,1
0.97716321,0.16275356,0.90058544,0.43650708,0.66052611,0
0.01321903,0.11597576,0.31351382,0.00713756,0.46090764,0
0.27886095,0.84380697,0.61181999,0.86325945,0.55566232,1
0.33421659,0.33145292,0.20460909,0.37690170,0.83861993,1
0.52404432,0.10966373,0.00326512,0.71192275,0.58956711,0
0.43270808,0.48436996,0.18815629,0.98787359,0.67276964,1
0.19703301,0.18687116,0.84802378,0.47793512,0.18096596,3
0.63558705,0.96571945,0.97902712,0.78477823,0.60427253,3
0.74083199,0.36230261,0.92744683,0.77507110,0.96552492,1
0.07555466,0.51047747,0.24779919,0.83884194,0.67332744,1
0.66488208,0.02760059,0.55878541,0.27830811,0.74582953,0
0.39689044,0.50295629,0.85730940,0.20468885,0.68265983,3
0.33993642,0.49286568,0.30804632,0.49185861,0.67073614,1
0.16610270,0.25640477,0.47940311,0.93879931,0.88285607,1
0.02884902,0.53745004,0.67352470,0.22649167,0.76535176,1
0.27154437,0.26996452,0.99737515,0.72595311,0.33463823,3
0.08549210,0.40632955,0.41702449,0.35048356,0.07201917,1
0.52119131,0.95433420,0.47326078,0.38068391,0.30338452,1
0.93902362,0.16099153,0.95678866,0.79386210,0.19966191,0
0.33624905,0.35051656,0.44323706,0.63816440,0.56285374,1
0.87555202,0.25084456,0.55429595,0.34924026,0.47060920,1
0.36947085,0.16996209,0.82883898,0.61879828,0.64036983,3
0.74870844,0.37476282,0.79303356,0.36635557,0.57856217,1
0.67998133,0.01982946,0.99814110,0.13072748,0.69703765,0
0.45901440,0.15176415,0.94999830,0.84000266,0.38829088,3
0.62203634,0.62143335,0.43839216,0.38197076,0.01505772,3
0.84770228,0.48389725,0.35837408,0.54343030,0.35758945,1
0.74037965,0.84676444,0.16665576,0.99361744,0.85516361,3
0.52662160,0.96251095,0.25471851,0.59275913,0.69100534,3
0.36170155,0.11371203,0.83438589,0.87459869,0.12372379,3
0.84692018,0.69898256,0.62925501,0.92374569,0.24229395,3
0.71328027,0.83717451,0.83934829,0.93877349,0.19000631,3
0.17820061,0.23787830,0.21989534,0.63688757,0.95422266,1
0.75466213,0.54039603,0.12623856,0.21167826,0.72414889,3
0.28394974,0.54838107,0.69948219,0.87816066,0.91325654,3
0.89474396,0.26038579,0.60616442,0.06108297,0.68589525,1
0.93686564,0.60160503,0.07158838,0.55037827,0.89608748,3
0.92976477,0.37586659,0.56394642,0.50852354,0.25868823,1
0.54152478,0.73802334,0.80642953,0.89322034,0.59706111,3
0.28028447,0.03952355,0.49756023,0.23087103,0.82126109,0
0.60784699,0.41900446,0.93899839,0.97296334,0.77067612,1
0.26340778,0.20004459,0.64323784,0.15180990,0.67467583,0
0.20482151,0.31597583,0.65200833,0.54520580,0.98452493,1
0.93406380,0.01912332,0.24120156,0.55786740,0.16345371,0
0.87760360,0.81014100,0.02321421,0.15879585,0.68533515,3
0.43308049,0.33387672,0.03035713,0.82572094,0.87742366,1
0.36530714,0.99456649,0.40568988,0.10682403,0.99568028,1
0.48817644,0.09607205,0.76021309,0.52272590,0.11128722,0
0.02696452,0.04667500,0.32217661,0.95459563,0.63412977,0
0.34682500,0.35615488,0.85158063,0.29577935,0.96064405,3
0.58176784,0.43522064,0.11271005,0.40938882,0.59403819,1
0.73009507,0.41973986,0.97538883,0.73599029,0.76583939,1
0.43569428,0.16817750,0.14093818,0.60270953,0.83640735,0
0.67016834,0.06013137,0.57190636,0.31450173,0.50789117,0
0.20371156,0.43085216,0.11016717,0.85652568,0.44264626,1
0.87896151,0.38493288,0.74294324,0.84290397,0.96336838,1
0.36182355,0.91800314,0.66279204,0.18165026,0.77560989,1
0.34454514,0.76604301,0.30067130,0.23348261,0.42326634,1
0.34873725,0.40933904,0.40904770,0.64550148,0.02800695,1
0.79598506,0.37891953,0.71149917,0.50675015,0.65717166,1
0.76258843,0.07855302,0.58657429,0.75369257,0.21906679,0
0.61439591,0.40995835,0.08222268,0.61992910,0.14188179,1
0.41744075,0.97640740,0.53782053,0.81113551,0.82803716,1
0.75076545,0.15142915,0.24567594,0.74713414,0.99724879,0
0.86275402,0.85103855,0.14634101,0.71937044,0.64389051,3
0.63874956,0.36555494,0.48230932,0.62417099,0.86005958,1
0.52587989,0.43346968,0.76285810,0.28612915,0.01138787,3
0.76433309,0.74919372,0.16197516,0.98708412,0.35924356,3
0.49961418,0.87897186,0.78823586,0.13770456,0.21075968,3
0.25683145,0.90472345,0.25883212,0.94783086,0.03514403,1
0.68805532,0.67777317,0.64191245,0.85522659,0.68644704,3
0.82204807,0.31479631,0.89302971,0.06569163,0.89976929,1
0.61196502,0.95969610,0.02778196,0.55596336,0.31626356,3
0.50017893,0.19775156,0.27949784,0.98834430,0.30544861,0
0.19729186,0.93540456,0.61707681,0.90919334,0.33359530,1
0.09344744,0.46848331,0.98490155,0.07970047,0.41494362,2
0.73872836,0.02756380,0.39482629,0.87855811,0.22259016,0
0.64991785,0.42512194,0.89119672,0.38691550,0.01254668,1
0.07308491,0.34723786,0.95851516,0.64694530,0.29992377,3
0.59698892,0.68116809,0.65614204,0.98179676,0.53361486,3
0.56615396,0.65227121,0.97952424,0.76106301,0.51581099,3
0.56206391,0.48340892,0.99602993,0.74341805,0.05633377,3
0.95164193,0.44188417,0.32231696,0.12449481,0.83633601,1
0.15782283,0.42052556,0.80750610,0.57665207,0.90972014,3
0.06051989,0.39207175,0.56308743,0.32254850,0.35691717,1
0.87322530,0.51419188,0.66462743,0.97290183,0.01314605,1
0.69145337,0.59369693,0.41133256,0.67598246,0.42550255,3
0.62165089,0.52856084,0.89311581,0.64212096,0.02254696,1
0.76767536,0.88745843,0.09687725,0.81754351,0.61996611,3
0.09868705,0.22993590,0.59034318,0.56433971,0.33287751,1
0.42981681,0.21403712,0.75295371,0.95659177,0.51595825,0
0.57418612,0.86411717,0.01126135,0.22378777,0.76440833,1
0.55252719,0.62862556,0.29223544,0.40421767,0.30703006,1
0.99295558,0.98449162,0.10333363,0.75153058,0.43831402,3
0.29062098,0.08475282,0.58704137,0.77515340,0.80667209,0
0.57998303,0.57310809,0.32620552,0.17126421,0.89113819,3
0.59023550,0.26139453,0.01093351,0.67853937,0.20572919,1
0.17221184,0.46973900,0.57959550,0.60109522,0.89064747,1
0.87791649,0.46455712,0.08100889,0.74860642,0.52508070,1
0.97658180,0.45773334,0.85410176,0.29788810,0.36186963,1
0.73336585,0.54526082,0.03790155,0.59651487,0.10177036,3
0.53267242,0.16096314,0.23395340,0.88359783,0.26095133,0
0.19658858,0.83672221,0.60433178,0.95890626,0.40917102,1
0.80103122,0.00674505,0.13872579,0.02822333,0.44777500,0
0.99148698,0.38578773,0.74790931,0.06715965,0.74580787,1
0.03228564,0.84311896,0.88496349,0.42810343,0.07102469,3
0.03854021,0.11393006,0.00184145,0.75042779,0.77033605,0
0.57848438,0.34870201,0.32008156,0.68344905,0.79823406,1
0.99561513,0.98961300,0.01192949,0.81455805,0.38190394,3
0.48329858,0.35073994,0.64075888,0.11179001,0.19860749,1
0.55541625,0.47197665,0.09771553,0.05798004,0.05990286,1
0.38176058,0.84699441,0.39961016,0.57303288,0.71468174,1
0.55475253,0.58557312,0.78725013,0.23263671,0.85110599,3
0.55783501,0.78310279,0.97405821,0.61258141,0.36007041,3
0.71123374,0.59294366,0.17489463,0.65480164,0.89758598,3
0.71567934,0.64310510,0.57813038,0.45499967,0.79257173,3
0.36319514,0.90689204,0.35746419,0.63342337,0.76995253,1
0.01516362,0.56796482,0.37531017,0.86290109,0.89460854,3
0.46356903,0.20835329,0.61027703,0.09343360,0.53762272,0
0.31083816,0.09095203,0.54453390,0.21040509,0.96954160,0
0.40026921,0.77510334,0.77660688,0.22909324,0.10062180,3
0.50086901,0.63021203,0.05200775,0.77839989,0.30527469,1
0.01276246,0.99053674,0.58757654,0.49168976,0.12549842,1
0.80536124,0.49328437,0.40522368,0.87190368,0.19808355,1
0.19052987,0.73522116,0.02229644,0.48528650,0.73338991,1
0.96658984,0.32848231,0.28675259,0.81867558,0.29015844,1
0.45589297,0.58350436,0.71263389,0.99282126,0.89697591,3
0.38535466,0.40511047,0.71769272,0.85993434,0.75881127,1
0.02971194,0.98084590,0.40566933,0.55784660,0.06465739,1
0.25083074,0.63293609,0.17566684,0.59989317,0.88306211,1
0.83610079,0.12021521,0.56454971,0.32119158,0.44403542,0
0.53202198,0.02542365,0.58144659,0.51781066,0.46347090,0
0.06082822,0.00562162,0.77125453,0.03375058,0.06151777,2
0.60260793,0.81856176,0.95544337,0.36437162,0.26453892,3
0.17890666,0.99786843,0.91647319,0.80826277,0.40771348,3
0.13992400,0.79408418,0.62607866,0.79174726,0.08941725,1
0.78094941,0.98329308,0.38447708,0.35983520,0.39988393,3
0.68621965,0.05659478,0.34224815,0.33278836,0.00268588,0
0.00105796,0.20592676,0.90691746,0.52874941,0.62848598,3
0.77537542,0.86125557,0.07307799,0.76064086,0.53039565,3
0.35766958,0.27267344,0.84215463,0.57642775,0.72713581,3
0.39838667,0.75166320,0.04838488,0.62898341,0.57652979,1
0.15511100,0.90973558,0.71844998,0.01221667,0.05589687,1
0.06742126,0.80561884,0.30612234,0.30648669,0.19037522,1
0.76778170,0.74804765,0.92144885,0.13750639,0.47288570,3
0.04264372,0.71933598,0.64696117,0.90493788,0.64975985,3
0.37620450,0.73602306,0.86629800,0.39786343,0.84918455,3
0.57516706,0.15103345,0.31778722,0.25260340,0.09041510,0
0.91692938,0.60404628,0.46571538,0.95459067,0.56666549,3
0.59859188,0.37041462,0.39878274,0.21495868,0.14517329,1
0.19989135,0.83764147,0.02527100,0.24524866,0.68464665,1
0.29574912,0.54436962,0.11321961,0.46359947,0.84434481,1
0.74393713,0.10089784,0.98252110,0.19039895,0.13483841,0
0.84192082,0.52492988,0.63293560,0.11359784,0.10979957,1
0.50789539,0.96307666,0.52990783,0.80860604,0.64148526,3
0.80395139,0.56905965,0.19249397,0.39285370,0.47628247,3
0.17077534,0.60906129,0.18355183,0.51648787,0.53767567,1
0.30060957,0.32720313,0.99048842,0.91729669,0.74629164,1
0.64273413,0.52357455,0.36257292,0.61018177,0.68548271,1
0.65266738,0.55407922,0.68505472,0.25863982,0.36234362,3
0.16047303,0.06363352,0.08257693,0.29698782,0.40653720,0
0.89736651,0.89593154,0.77584617,0.68770610,0.64065290,3
0.68103777,0.42543208,0.86173121,0.91968374,0.43483759,1
0.23844387,0.94038814,0.33509854,0.99815674,0.26958308,1
0.69773718,0.15149384,0.85047042,0.47736543,0.24507609,0
0.53639544,0.49330208,0.17446681,0.15767542,0.68415055,1
0.28248337,0.31311064,0.61403684,0.48806311,0.01133130,1
0.84718264,0.12035136,0.57417181,0.96755555,0.38040991,0
0.59584205,0.88451419,0.24453535,0.03853313,0.17583283,2
0.70036077,0.53040444,0.92009342,0.78191351,0.89939838,1
0.50985401,0.84945188,0.33645934,0.35653863,0.51628497,1
0.72167795,0.77426942,0.43151555,0.48697653,0.89062876,3
0.12372062,0.86756895,0.03099152,0.10860998,0.12641143,1
0.76149559,0.96822261,0.70127230,0.36181454,0.88991784,3
0.70397614,0.90103553,0.58904958,0.46441369,0.14302377,1
0.46596624,0.99053125,0.69644559,0.11320682,0.42537222,1
0.82862439,0.21187414,0.50116115,0.79564627,0.40438271,0
0.30973750,0.31445774,0.84611719,0.61518621,0.91949555,3
0.60862152,0.64307090,0.08037885,0.48260075,0.40088675,3
0.36447598,0.29248446,0.24018174,0.98984070,0.52275958,1
0.39375072,0.69449476,0.99537192,0.49660078,0.00129051,3
0.16842472,0.26407469,0.09082371,0.67082685,0.68105932,1
0.14756157,0.09007469,0.24158391,0.64802770,0.83755345,0
0.77221215,0.40955965,0.93293987,0.15870582,0.07621383,1
0.84240581,0.02261508,0.28037128,0.60440616,0.42534989,0
0.58922829,0.46693802,0.55963116,0.28504426,0.58158039,1
0.30722104,0.36679869,0.22211294,0.45691806,0.23043111,1
0.21214719,0.60223454,0.23197668,0.99659240,0.14982911,1
0.48744225,0.98513019,0.20549747,0.21142947,0.43141028,1
0.36725043,0.14328810,0.11399694,0.13053805,0.14200507,0
0.17564692,0.82648481,0.65928239,0.79508937,0.05300132,1
0.19682754,0.41848255,0.47448167,0.36730894,0.27250086,1
0.14322264,0.23326745,0.35747629,0.09594001,0.62486094,1
0.32921158,0.49226070,0.35407719,0.37159406,0.38882825,1
0.66733786,0.22878014,0.04234976,0.72675443,0.06696012,1
0.13954724,0.43044399,0.53019036,0.93583020,0.23744422,1
0.93765810,0.77380414,0.76100721,0.32135069,0.38816457,3
0.62249268,0.78235362,0.50204920,0.03501988,0.54381015,2
0.19221798,0.91899715,0.72788437,0.15554543,0.89831454,1
0.08854433,0.27079230,0.38256684,0.80787935,0.57747520,1
0.81358715,0.27321714,0.25157990,0.36037912,0.66777379,1
0.68590822,0.95083702,0.12456247,0.49110540,0.35075215,3
0.91637158,0.51710716,0.35145171,0.91203061,0.55552443,1
0.69605834,0.88234970,0.40913309,0.11955053,0.51068411,2
0.58385046,0.17386534,0.37260270,0.14075893,0.78681758,0
0.33373971,0.26647634,0.24164349,0.95762530,0.95109308,1
0.93902081,0.71025513,0.50721703,0.53412180,0.84516659,3
0.58847513,0.30508048,0.73630391,0.16344485,0.66722230,1
0.27790726,0.81251143,0.45481446,0.54645940,0.49124071,1
0.58296073,0.86070561,0.44814211,0.59608470,0.97936098,3
0.50424105,0.15029909,0.97782246,0.36961491,0.73750306,3
0.79460971,0.17947811,0.20536305,0.83012792,0.67862582,0
0.53272740,0.31073529,0.95593020,0.14742052,0.63302831,3
0.30928277,0.59186300,0.86967205,0.74541836,0.49041935,3
0.33308388,0.36679490,0.21781351,0.48784896,0.20038615,1
0.50619902,0.26911718,0.44407342,0.78889488,0.40353401,1
0.71086049,0.64821701,0.30543920,0.62375022,0.51257469,3
0.50517557,0.04202575,0.66511099,0.37874771,0.41846311,0
0.07710665,0.06678665,0.34284375,0.96364481,0.91989672,0
0.16499604,0.24382529,0.79889301,0.74555028,0.03500079,3
0.87379315,0.14703099,0.65726162,0.25311165,0.86305200,0
0.02116734,0.92556673,0.34530897,0.99361502,0.18985475,1
0.48248348,0.52660177,0.41879597,0.21119805,0.69120267,1
0.29980192,0.88038195,0.25437320,0.54658299,0.45175020,1
0.54835563,0.51823409,0.47725716,0.25008636,0.95183516,1
0.94373053,0.27682792,0.45531748,0.84862834,0.65968004,1
0.67366413,0.05939257,0.91257359,0.34150730,0.96598198,0
0.62802244,0.96515384,0.98294064,0.83447315,0.01578776,3
0.29793769,0.56944313,0.61622968,0.94608099,0.96766053,3
0.63889948,0.83653014,0.49611038,0.82864903,0.92718349,3
0.65678356,0.71300261,0.36143349,0.16773061,0.15374566,3
0.20232437,0.42899452,0.10110701,0.93071766,0.89801762,1
0.30228803,0.24133581,0.43735272,0.29528167,0.70856672,1
0.62307907,0.53223994,0.56364030,0.20554824,0.46878418,1
0.24724605,0.14746382,0.48857373,0.93862567,0.34451187,0
0.99841301,0.84015519,0.01129182,0.00656435,0.70687638,2
0.56750171,0.57529616,0.61875757,0.85071343,0.23518365,3
0.89828267,0.67246195,0.77355648,0.61362084,0.54608408,3
0.66090817,0.14313657,0.03401689,0.66197496,0.89970358,0
0.87698154,0.80964666,0.09830265,0.69138048,0.78021179,3
0.33299472,0.64484974,0.51899377,0.15438579,0.24351486,1
0.44896009,0.54288555,0.85383071,0.65731243,0.69037720,3
0.45601751,0.13572392,0.35661455,0.97796318,0.36095821,0
0.50705701,0.78854245,0.74614962,0.78075681,0.36406310,3
0.98447487,0.35235371,0.71425301,0.01075222,0.27213163,1
0.62804816,0.98681306,0.71783366,0.78124258,0.34669389,3
0.80575014,0.12057249,0.56655847,0.24599688,0.23184029,0
0.07390261,0.63627293,0.21619887,0.87151585,0.22315288,1
0.73305798,0.00981768,0.41498041,0.65987426,0.45591173,0
0.98819983,0.38248383,0.32384164,0.58077036,0.91658806,1
0.18093726,0.41701420,0.35822090,0.65866433,0.74052865,1
0.89239762,0.84180817,0.47908193,0.75107011,0.54325361,3
0.59767548,0.80649889,0.56790644,0.09663414,0.90941802,2
0.60998956,0.26998879,0.77355704,0.21844658,0.98388818,1
0.71143244,0.07700029,0.64768473,0.97633760,0.93667603,0
0.54812242,0.65190691,0.70190027,0.68237064,0.34083094,1
0.43163234,0.19623435,0.93534658,0.27023709,0.19075742,3
0.40712483,0.26078340,0.01503831,0.65875689,0.51985295,1
0.66097790,0.38916547,0.14000845,0.53065353,0.07380142,1
0.40065732,0.62885109,0.48361767,0.71789401,0.52886648,1
0.89367215,0.77266765,0.46274093,0.97555423,0.58593715,3
0.49478499,0.42028184,0.37396614,0.94649256,0.09694667,1
0.23147005,0.33429848,0.54417684,0.14341929,0.19942669,1
0.30496929,0.03676140,0.82723978,0.60472110,0.08698324,3
0.98503829,0.88723841,0.81557989,0.45826737,0.95597329,3
0.25561214,0.54133357,0.33673349,0.17402125,0.26442065,1
0.17477062,0.88370439,0.66236184,0.40475130,0.85350462,1
0.49865214,0.20687070,0.70944503,0.56896855,0.91203826,0
0.35810940,0.79455599,0.95109916,0.24306561,0.78258493,3
0.86911846,0.36985439,0.93208393,0.44506662,0.60776113,1
0.60749976,0.84378424,0.81643562,0.13538808,0.88062368,3
0.62610435,0.82241545,0.51877222,0.52012222,0.64820382,3
0.06365841,0.60693170,0.36806684,0.47264147,0.84983151,1
0.65556474,0.38942265,0.58479990,0.60770878,0.90744618,1
0.35289085,0.92869051,0.65077480,0.69579035,0.54758602,1
0.96447128,0.33495673,0.88190285,0.96397919,0.35322626,1
0.70717546,0.44691419,0.60575214,0.85131478,0.20159372,1
0.31095954,0.18375671,0.09905632,0.96088537,0.58942064,0
0.36726025,0.01809142,0.20875674,0.82707139,0.56017177,0
0.38910706,0.86303696,0.78463668,0.81805649,0.04330938,3
0.23548117,0.53434425,0.54661710,0.35339603,0.40187625,1
0.52091613,0.49761348,0.56150210,0.27998775,0.40989239,1
0.31745325,0.57163873,0.84415368,0.56370534,0.62511376,3
0.83074110,0.85210562,0.58395641,0.05619140,0.53296614,2
0.91717633,0.73596175,0.74985013,0.64570976,0.87966015,3
0.84979998,0.96424733,0.86177343,0.69694131,0.89903081,3
0.99687250,0.50225335,0.99523996,0.08495970,0.45878725,1
0.33427487,0.87484862,0.71143445,0.46651445,0.36176748,1
0.43871897,0.39803844,0.51139006,0.75632949,0.38145447,1
0.73398576,0.55532829,0.91685534,0.45218790,0.33952156,3
0.17635054,0.83728032,0.54119298,0.06841369,0.20765080,1
0.94515517,0.48859151,0.17588314,0.74690018,0.37764395,1
0.31445779,0.22040190,0.11038936,0.63981680,0.59569199,0
0.93823262,0.44621059,0.18344512,0.50958965,0.60154317,1
0.31083530,0.37693236,0.88319564,0.10685517,0.36017949,2
0.19111489,0.37735572,0.99782674,0.04277061,0.29242662,2
0.32757940,0.01352907,0.36699327,0.39368829,0.62213984,0
0.08453457,0.61646661,0.38690901,0.71296224,0.57760422,1
0.30778009,0.22710804,0.37619847,0.03596900,0.58051015,1
0.72195241,0.77111310,0.29662057,0.95578035,0.79054205,3
0.92110928,0.71618767,0.98801184,0.04781108,0.75182316,2
0.91913331,0.55408190,0.66911192,0.07512040,0.99454256,2
0.78607774,0.27037072,0.76020351,0.82437841,0.85300796,1
0.29639616,0.63930829,0.31634665,0.16158094,0.46429586,1
0.83206285,0.14150881,0.65163667,0.28801968,0.14958970,0
0.86625775,0.41219915,0.69482549,0.82651366,0.28055142,1
0.10191059,0.53348914,0.48464390,0.35847456,0.81657572,1
0.96934303,0.05776157,0.01737125,0.93823418,0.70174958,0
0.87297138,0.98047209,0.99538358,0.39830818,0.97886568,3
0.87415833,0.39019069,0.06998432,0.95708342,0.48409647,1
0.00269923,0.61205856,0.43698152,0.53559171,0.56688920,1
0.07833316,0.79735250,0.11872847,0.94446094,0.29092620,1
0.79292423,0.91372622,0.94141803,0.35573949,0.23777022,3
0.68088001,0.50470756,0.41189833,0.23851967,0.50210703,1
0.15865202,0.67307299,0.91505913,0.26865914,0.68048695,3
0.98697970,0.75008802,0.96563136,0.93392829,0.96677838,3
0.17248071,0.70490151,0.55608326,0.31382672,0.66951162,1
