feature_1,feature_2,feature_3,feature_4,feature_5,label
0.07072937,0.78884446,0.45424733,0.48685914,0.72414061,0
0.75953024,0.88622882,0.13230433,0.55267597,0.76881639,0
0.58139635,0.65054187,0.69373417,0.53835612,0.41860126,3
0.46370164,0.73883896,0.97209677,0.67259656,0.63478844,1
0.90491757,0.26677754,0.54385099,0.71847096,0.18089843,0
0.84000985,0.77678618,0.63175714,0.93697621,0.79699705,0
0.24149426,0.94046156,0.75208391,0.12259313,0.59339515,0
0.69249407,0.16037483,0.86067740,0.04035904,0.97671854,3
0.96730385,0.33253974,0.74119814,0.75223463,0.63076702,0
0.30956363,0.55363684,0.14665739,0.67467332,0.61154268,0
0.28668673,0.95711300,0.08213144,0.74044935,0.29627220,2
0.00905683,0.33711574,0.69401524,0.81382784,0.26311828,2
0.01737230,0.95488803,0.77225001,0.62053163,0.99017031,2
0.38544837,0.44790250,0.22931389,0.01089499,0.48269005,2
0.74944082,0.20943687,0.88845340,0.85770238,0.37569244,1
0.37020842,0.60330653,0.51952768,0.44797867,0.41883728,2
0.13935975,0.00700957,0.00865811,0.23048590,0.76548938,0
0.29964742,0.09147706,0.27826367,0.08012038,0.45647132,0
0.27586229,0.13921742,0.45550196,0.78259343,0.70537057,0
0.02634460,0.57772174,0.66745094,0.07319944,0.89007740,2
0.99436588,0.93131164,0.81912189,0.64698716,0.06600777,3
0.15267165,0.67417264,0.30822492,0.97404627,0.74586898,0
0.38995409,0.83883238,0.21026792,0.32748220,0.22128236,2
0.67594381,0.64705779,0.84368623,0.09615292,0.89331495,3
0.14814357,0.92298209,0.49699910,0.17245976,0.44899847,2
0.26567836,0.62783391,0.98229302,0.15484070,0.51356425,1
0.81937875,0.20302464,0.95298149,0.88035381,0.25930405,1
0.23582303,0.99520936,0.52040886,0.52268722,0.83046578,0
0.47281930,0.17285570,0.22558566,0.52279045,0.41526487,0
0.13670414,0.29859209,0.24629886,0.75172153,0.42651007,2
0.61062399,0.90533972,0.33577007,0.19966055,0.13832495,3
0.54951578,0.40227415,0.31675182,0.16391616,0.10000019,3
0.66724737,0.84519915,0.79882649,0.05367571,0.40314170,3
0.54873618,0.04529302,0.59485549,0.50295264,0.84574877,0
0.30633549,0.03614059,0.52204914,0.49036395,0.17616506,0
0.25141749,0.78028769,0.65353475,0.56575582,0.67575260,0
0.76423575,0.64561652,0.31984577,0.48233213,0.20005933,3
0.71404537,0.04294610,0.96661161,0.11592191,0.99181730,3
0.22381675,0.73517210,0.77115882,0.53778481,0.69242845,0
0.29141391,0.17857320,0.75892674,0.12344500,0.92976715,2
0.80845447,0.87151610,0.88857686,0.54067554,0.83877825,1
0.26663423,0.34168482,0.53610872,0.65396926,0.47615639,2
0.56460166,0.64001520,0.92249004,0.44960185,0.21185970,3
0.46689478,0.54522907,0.79119431,0.92638244,0.37745069,3
0.88101854,0.97937312,0.47804018,0.48891433,0.22943472,3
0.93757026,0.24363900,0.35323565,0.91961314,0.62406815,3
0.57365123,0.61556038,0.88340980,0.27499710,0.23021680,3
0.43195608,0.21168384,0.18032351,0.39931103,0.73980364,0
0.30190859,0.76181791,0.39100799,0.31446080,0.05814617,2
0.50980611,0.06263598,0.11657334,0.06322108,0.13127197,0
0.76400471,0.88851247,0.05820452,0.72851407,0.33787843,3
0.20544326,0.27077249,0.70870515,0.45122170,0.43368453,2
0.39875322,0.85191265,0.72492481,0.28748800,0.00991606,2
0.34959379,0.51383373,0.80207953,0.64500664,0.65472649,1
0.61976083,0.99466743,0.94808622,0.09269555,0.59909947,1
0.75159519,0.48492843,0.87673026,0.41761956,0.75308748,1
0.58554889,0.65015548,0.26888812,0.96265425,0.34178781,3
0.11985058,0.82130447,0.29005673,0.21063400,0.48327142,2
0.00663964,0.05075113,0.42850148,0.46084959,0.03923268,0
0.99907949,0.47417047,0.26684223,0.00771128,0.71008879,3
0.26389215,0.51067117,0.30666861,0.30500682,0.11376201,2
0.33577012,0.05145168,0.66646211,0.11366630,0.28590778,0
0.37995808,0.67337130,0.23867240,0.46305901,0.57362624,0
0.91962917,0.74142433,0.11932283,0.93093047,0.93818633,3
0.92481374,0.43891007,0.79620276,0.59385564,0.37682911,1
0.22275751,0.37110367,0.76125486,0.08113986,0.21542878,2
0.16540212,0.09848310,0.63351487,0.95790198,0.23718738,0
0.92309198,0.78541059,0.60370904,0.08776190,0.52871592,0
0.80503404,0.89620568,0.58372181,0.65455320,0.82452924,0
0.53426785,0.31997137,0.16407793,0.02348075,0.25172819,3
0.98324639,0.04766121,0.45761193,0.95386200,0.88173154,0
0.03439967,0.67560668,0.07692537,0.90820242,0.12616466,2
0.89315661,0.21285502,0.54751966,0.94201153,0.62568350,0
0.61922867,0.91637624,0.26318071,0.10970332,0.96913795,3
0.15321804,0.62213361,0.22292693,0.49657994,0.85862777,0
0.36531157,0.59213109,0.43927210,0.39999539,0.29768748,2
0.62896754,0.44314872,0.00176078,0.00827654,0.13113506,3
0.56554396,0.08815016,0.67306603,0.98419275,0.11523821,0
0.72016376,0.22684049,0.50047917,0.65551506,0.51350731,0
0.08294958,0.15924707,0.10329169,0.29288646,0.27654795,0
0.00411033,0.02405139,0.51081141,0.68647542,0.82547795,0
0.81072314,0.96034825,0.30795770,0.31241518,0.58531226,0
0.48277425,0.54278169,0.12821860,0.53139397,0.44520146,3
0.30874603,0.42555794,0.21575275,0.43351937,0.75939883,0
0.32287883,0.42278784,0.27454361,0.80641128,0.84544566,0
0.35442765,0.80984040,0.10427177,0.94338084,0.94396387,2
0.19632225,0.87399654,0.60690858,0.73177608,0.32871804,2
0.18593258,0.67783910,0.06607409,0.03357293,0.38635578,2
0.27565368,0.16801290,0.94121414,0.44678444,0.22202703,1
0.00537273,0.71794465,0.46452178,0.14732353,0.30452459,2
0.93413274,0.34834018,0.74362620,0.54082479,0.14225041,0
0.99328638,0.66378308,0.14822461,0.57895882,0.02065916,3
0.66463060,0.96220254,0.97657502,0.25826985,0.69436487,1
0.57912157,0.59898131,0.67355977,0.71035883,0.52507513,0
0.33261611,0.98151009,0.81446009,0.83533322,0.90178572,2
0.96421573,0.23925159,0.13830785,0.48914341,0.25452397,0
0.71937791,0.28961098,0.42065942,0.55903588,0.19085645,0
0.04444832,0.11136890,0.79834753,0.13314130,0.27494304,1
0.68397556,0.03473131,0.90627898,0.17251335,0.09151172,1
0.63623519,0.07470692,0.14999217,0.84381643,0.33099254,0
0.73463437,0.88888698,0.11181193,0.19137905,0.39106742,3
0.13447677,0.14261838,0.67926967,0.73650659,0.97285870,2
0.09077358,0.90825201,0.31857710,0.27377489,0.32171724,2
0.66069339,0.88040035,0.32625770,0.48098850,0.00931858,3
0.17858109,0.70014810,0.61371921,0.52754849,0.73672863,0
0.62707630,0.44042901,0.88550293,0.27620128,0.95229097,3
0.65520499,0.86483966,0.72236041,0.24841583,0.13411888,3
0.17749207,0.97437595,0.37977460,0.00139709,0.75971576,0
0.54631841,0.62789454,0.61883576,0.11064831,0.47635299,3
0.01252980,0.49532409,0.22137197,0.35447973,0.18190773,2
0.86020536,0.83183765,0.06084247,0.96547465,0.99847349,3
0.11442206,0.38503804,0.32381210,0.56614850,0.26755812,2
0.68391548,0.89686501,0.36455558,0.72343484,0.95725931,3
0.55859699,0.42957037,0.05326332,0.66647736,0.44978516,3
0.69666609,0.04497076,0.03143831,0.28133155,0.72976146,0
0.57900301,0.33836199,0.40390651,0.20452046,0.41632961,0
0.56381963,0.32213616,0.36428311,0.31438732,0.39444740,3
0.61953486,0.33722188,0.47237158,0.07479808,0.06033604,0
0.37395737,0.40573307,0.95926715,0.65021196,0.19641089,2
0.09776253,0.67872261,0.04444482,0.29052386,0.34247074,2
0.68355566,0.17137250,0.15473505,0.78496553,0.98018400,0
0.44139664,0.07651341,0.25298220,0.77320973,0.66917460,0
0.05982424,0.48186965,0.43981220,0.24878716,0.27191875,2
0.82327109,0.64042097,0.00893317,0.64205979,0.00412100,3
0.78166553,0.39171103,0.55511407,0.49668800,0.23137101,0
0.24027960,0.73111913,0.71131768,0.07046284,0.24037663,2
0.19657926,0.91428480,0.03063901,0.36924509,0.45848051,2
0.35666368,0.56388676,0.79512720,0.30974330,0.51188611,1
0.11451025,0.20039285,0.08710063,0.94517183,0.42001306,0
0.79135783,0.57496050,0.93526227,0.23760897,0.37483071,3
0.90032348,0.05756758,0.57002815,0.05876154,0.19801072,0
0.89063067,0.32281716,0.44015248,0.80032243,0.00237215,0
0.73223388,0.87240310,0.14244880,0.64656621,0.62854940,0
0.93187440,0.21648772,0.32975855,0.20994296,0.52978333,0
0.96669915,0.81167794,0.98278313,0.60968395,0.69032680,1
0.57220808,0.33443577,0.73937275,0.70597872,0.09802465,0
0.62320067,0.42170104,0.23686400,0.43725554,0.75354843,3
0.66033894,0.20320737,0.19489944,0.80690155,0.37892259,0
0.76624074,0.96953464,0.68779738,0.23549618,0.43969695,3
0.16195711,0.18295180,0.25861893,0.17062995,0.21551133,0
0.68718339,0.87240707,0.19439057,0.98202827,0.81654096,0
0.35383331,0.00582854,0.15831400,0.37174774,0.24260870,0
0.65404388,0.32556594,0.89650367,0.96991948,0.62752771,1
0.47684306,0.03749048,0.85501553,0.74093857,0.69806771,1
0.71970597,0.23125244,0.02228099,0.87806917,0.75124808,0
0.34395015,0.48764920,0.26438092,0.24660329,0.39340012,2
0.94421593,0.51478579,0.63651184,0.79955401,0.03014080,3
0.87479734,0.79992609,0.50307035,0.32379355,0.57211006,0
0.36828506,0.59384861,0.93112173,0.01412115,0.27577420,2
0.56957521,0.55730486,0.28619831,0.22383932,0.51361182,0
0.19019297,0.83345507,0.59200531,0.65691214,0.40256352,2
0.90533010,0.58772469,0.73645247,0.87903687,0.98628370,3
0.39371166,0.77143218,0.26427954,0.34445908,0.22448323,2
0.72297332,0.47178987,0.48253781,0.67365870,0.50227983,0
0.00128393,0.66004743,0.53651724,0.74281851,0.60249257,0
0.80657721,0.38799251,0.57606109,0.75370465,0.70632857,0
0.08848968,0.15377063,0.45924366,0.37058166,0.67424155,0
0.27116931,0.74663486,0.39060962,0.11474957,0.58907954,0
0.98970167,0.66396024,0.86972990,0.11218684,0.21615386,3
0.14564113,0.06667499,0.12000791,0.27483109,0.23684597,0
0.42514194,0.77450805,0.27024330,0.91620461,0.08239638,3
0.99925713,0.92285383,0.97931146,0.85589750,0.12824758,3
0.20071926,0.81164801,0.93261942,0.94985316,0.70754903,1
0.56787862,0.36764034,0.08726207,0.93717184,0.63285719,3
0.58035697,0.68239754,0.26959560,0.48781667,0.56573345,0
0.40076290,0.87002375,0.71685149,0.75879280,0.55589674,0
0.43549665,0.33413473,0.11813518,0.06059427,0.56208518,0
0.51188453,0.16342018,0.47569258,0.73500727,0.71044890,0
0.09900162,0.19299241,0.09159753,0.69015883,0.15604362,0
0.25606176,0.01596490,0.87769161,0.51790977,0.91231458,2
0.91916928,0.93183123,0.81223886,0.81117569,0.97572626,3
0.95050278,0.72675980,0.27701672,0.54371242,0.88392837,0
0.72403383,0.65152924,0.90851218,0.96667508,0.68976161,1
0.77696046,0.23175651,0.11620610,0.04288521,0.16257096,0
0.96576269,0.03581981,0.08394245,0.69756529,0.11024545,0
0.00942821,0.12259706,0.31026399,0.08864354,0.65654837,0
0.62204353,0.44246327,0.72476958,0.55428506,0.45965040,0
0.24645075,0.20586846,0.45415494,0.45076028,0.86343076,0
0.54288547,0.72125763,0.94386050,0.63637479,0.83911296,1
0.20081264,0.09123533,0.00430854,0.58522871,0.87628542,0
0.40229177,0.38630560,0.06929140,0.41228029,0.39422640,2
0.35411591,0.76150116,0.85459646,0.49351742,0.07204182,2
0.02869000,0.13134630,0.32679362,0.43760920,0.44159165,0
0.83576755,0.52719706,0.99401264,0.80043854,0.47149771,3
0.59624704,0.07482088,0.24023536,0.60189624,0.81108396,0
0.22280940,0.74399357,0.71667083,0.73472676,0.32919277,2
0.96959650,0.72737966,0.48728708,0.04779853,0.13634612,3
0.09241333,0.35860103,0.10339030,0.96111435,0.07064547,2
0.08142745,0.68824604,0.62228261,0.07408261,0.97006753,2
0.30669386,0.25233122,0.66611547,0.45160542,0.60811830,0
0.49802779,0.93989908,0.40157811,0.08084305,0.74002939,0
0.35085122,0.95999506,0.99458152,0.19620180,0.67924659,1
0.68026268,0.99283609,0.03758159,0.28534247,0.68830874,0
0.67423918,0.87303074,0.06927344,0.09671615,0.77015824,0
0.05007426,0.28245947,0.18211454,0.35682556,0.40793192,2
0.06759820,0.22795046,0.74694588,0.88668986,0.45054831,0
0.51491101,0.71934445,0.72973138,0.43255098,0.14719612,3
0.55756447,0.27905384,0.58913423,0.20341277,0.08636060,3
0.22122216,0.13924471,0.17631472,0.93142460,0.70386431,0
0.01784871,0.11702576,0.48010197,0.93689063,0.48613648,0
0.64455080,0.34534574,0.98414270,0.04138806,0.02637888,1
0.86476668,0.31165775,0.13501385,0.81156871,0.35603276,3
0.71825493,0.12783755,0.13590306,0.35967845,0.37996527,0
0.56161642,0.78858274,0.18756052,0.41199447,0.24634417,3
0.03404377,0.07057882,0.09282004,0.21314370,0.17709120,0
0.20208695,0.28219680,0.05415538,0.84599702,0.58918047,0
0.03282197,0.07359508,0.30871168,0.29578947,0.36319191,0
0.54850284,0.94956123,0.54161871,0.15525670,0.69311044,0
0.55732724,0.94714340,0.79524309,0.94486283,0.03044090,3
0.98401471,0.94641220,0.83443620,0.63547837,0.85428453,1
0.58976897,0.48811529,0.39941532,0.50287501,0.02794083,0
0.73516388,0.72535118,0.90101839,0.11925595,0.17823669,3
0.90226301,0.99384841,0.43833144,0.11472273,0.90243346,3
0.81419637,0.09663822,0.14245679,0.30106608,0.41352672,0
0.36590930,0.91777630,0.81982738,0.17134613,0.73828203,1
0.71306600,0.92544029,0.57278873,0.12481845,0.66303812,0
0.65965586,0.54075756,0.68705420,0.21785923,0.23298155,3
0.46755103,0.23478209,0.32070250,0.90249711,0.77734575,0
0.89965236,0.20709735,0.00052801,0.85424877,0.07899063,0
0.90106514,0.44501617,0.08315362,0.85888198,0.00641211,3
0.69589528,0.71518438,0.56554461,0.88332699,0.73750937,0
0.16437644,0.02347992,0.27286863,0.91532308,0.56862697,0
0.61596482,0.47034526,0.02889292,0.96905810,0.27544992,3
0.22272701,0.05985002,0.73919822,0.31227328,0.68553017,0
0.77043317,0.21335102,0.02022584,0.41642526,0.70131614,0
0.96717403,0.18753166,0.43016025,0.03132612,0.84994593,0
0.00892812,0.86774579,0.66293232,0.67989085,0.20863294,2
0.94777480,0.69269179,0.55329312,0.45175758,0.89292431,3
0.42073217,0.90411905,0.01252034,0.37794932,0.04250520,3
0.55534987,0.70428761,0.48317457,0.11590144,0.54233966,0
0.75220990,0.10128508,0.48268596,0.55830646,0.49670962,0
0.33780835,0.79601679,0.94566767,0.52370106,0.36923069,2
0.52389533,0.21493128,0.73221410,0.38605854,0.28961083,0
0.45763634,0.36378964,0.34507660,0.30878119,0.75607826,0
0.15904174,0.86022612,0.44435532,0.66605357,0.95299615,2
0.43220335,0.65767647,0.93784155,0.27527235,0.45498272,3
0.03537699,0.11666811,0.11018460,0.86644954,0.07611424,0
0.30130295,0.32049514,0.55108062,0.87460334,0.66955984,0
0.14149529,0.82428872,0.56823717,0.73781706,0.06023677,2
0.94432610,0.71600111,0.88573687,0.23985247,0.50101632,1
0.12455968,0.52688628,0.84399120,0.28641742,0.89113857,2
0.97330018,0.24975319,0.31322710,0.64789284,0.27479661,3
0.42695825,0.63104440,0.32478991,0.57501288,0.63628552,0
0.12507070,0.30166562,0.35982125,0.73232057,0.38873462,2
0.13575402,0.16375560,0.00619776,0.41230123,0.03904551,0
0.90692891,0.75696431,0.88502514,0.57149792,0.13192991,3
0.09004484,0.55848650,0.39557512,0.56963906,0.85736211,0
0.68687623,0.20072303,0.71938832,0.15512589,0.39008997,0
0.00691856,0.08045034,0.47124679,0.07511422,0.49172125,0
0.07281538,0.18068718,0.11329287,0.77112427,0.34770465,0
0.95571659,0.18195543,0.54342022,0.93033598,0.07215974,0
0.60927152,0.66571398,0.72883719,0.77676483,0.03230679,3
0.54821208,0.22738933,0.92932276,0.30768564,0.46799636,1
0.82262543,0.51693461,0.98083189,0.06684284,0.54373923,1
0.16808581,0.15037290,0.51539396,0.77480665,0.91810914,2
0.05759200,0.62396426,0.22046453,0.60414754,0.14114793,2
0.94930764,0.79881269,0.30563082,0.97176690,0.25789936,3
0.90145524,0.66003123,0.95079985,0.09148346,0.17902029,3
0.92028974,0.61486170,0.87430611,0.38948051,0.58829497,1
0.81764079,0.53698014,0.35546840,0.62845179,0.59794293,0
0.44704270,0.30654347,0.12905910,0.40322170,0.12111761,3
0.65515898,0.06331672,0.59610832,0.74410224,0.68755342,0
0.69480245,0.39599605,0.32983257,0.39033447,0.93899389,3
0.26449186,0.42984789,0.15940872,0.48406316,0.75480000,0
0.04911868,0.48131141,0.65612928,0.23068035,0.71344200,0
0.34026650,0.12416676,0.82628702,0.91381033,0.98809397,2
0.13863766,0.13696511,0.23900217,0.31584246,0.32070777,0
0.54311538,0.25596712,0.45851552,0.48520358,0.00218911,3
0.00488849,0.46131490,0.92229031,0.00178116,0.77661920,1
0.01514374,0.91555333,0.62312955,0.23541148,0.36340251,2
0.25005911,0.70066410,0.44447685,0.17920713,0.87605700,0
0.50058534,0.73129640,0.37653474,0.35067767,0.31414685,3
0.30781499,0.32822235,0.37962507,0.24675952,0.45982554,2
0.66752459,0.23788542,0.89464465,0.06384708,0.72563256,1
0.32280029,0.20948668,0.20107440,0.50874143,0.46148714,0
0.82110086,0.92492428,0.56558009,0.11699162,0.07102347,3
0.77059008,0.94445464,0.98290076,0.38428873,0.94820361,3
0.05033269,0.57516869,0.43441092,0.57072762,0.58242380,0
0.00460438,0.71690343,0.08936262,0.37278133,0.01170434,2
0.49386763,0.24621920,0.54926926,0.96651662,0.83242376,0
0.96519482,0.06571311,0.46241426,0.00072890,0.55853826,0
0.28248400,0.79857705,0.60926868,0.70317933,0.70408856,0
0.00362609,0.29759933,0.05868176,0.52337713,0.84634450,0
0.04414093,0.77620770,0.67129557,0.24473970,0.42065418,2
0.32261404,0.02288659,0.71158135,0.75962626,0.29311815,0
0.69565021,0.57019609,0.10893727,0.33581467,0.51968879,0
0.80771394,0.04721217,0.31841484,0.08952406,0.72937401,0
0.19351781,0.76580502,0.54928846,0.92612675,0.86909457,0
0.63601885,0.51398171,0.17547705,0.68773456,0.74616855,0
0.34618578,0.97372232,0.08759238,0.89908350,0.32665270,2
0.90249353,0.20947930,0.98749413,0.03583406,0.27910008,1
0.14427632,0.02052605,0.74445244,0.36221695,0.15508792,0
0.21448275,0.52635376,0.18123424,0.63729686,0.63639029,0
0.15610846,0.84845789,0.53288269,0.50670762,0.51305098,0
0.50251198,0.66765564,0.93320836,0.73712937,0.71543473,1
0.68806231,0.85659849,0.17745146,0.70355235,0.76452981,0
0.13160143,0.59983476,0.41215525,0.92178259,0.43317516,2
0.89476479,0.43898433,0.36627231,0.92184391,0.29434967,3
0.69615810,0.09042579,0.80514680,0.03157275,0.08215627,1
0.59826089,0.95493463,0.50955216,0.64939972,0.70553100,0
0.24423286,0.63903640,0.41764698,0.16725857,0.95435533,2
0.52491664,0.76815909,0.49424780,0.80092853,0.21565877,3
0.39668757,0.41283673,0.33454220,0.13136459,0.61040878,0
0.89397414,0.85659226,0.71699201,0.15488383,0.25706762,3
0.68826341,0.71275014,0.97780945,0.26752255,0.23896131,3
0.23227827,0.48501473,0.10782960,0.70483137,0.94112045,2
0.87166274,0.05174777,0.16815978,0.36346141,0.76301541,0
0.92329842,0.17306826,0.57626347,0.15413369,0.86892469,0
0.82213886,0.76712105,0.63488033,0.59473076,0.73257377,0
0.55596389,0.67245416,0.72683316,0.12636068,0.55024467,0
0.49707010,0.95210472,0.43423239,0.97738021,0.25227836,3
0.32088395,0.88351164,0.70909960,0.45692286,0.83966554,0
0.45830474,0.53646800,0.43662803,0.82039508,0.79459144,0
0.61255746,0.28741015,0.36633783,0.38899525,0.20802891,3
0.92668143,0.86213345,0.34335834,0.70765837,0.30359070,3
0.52705619,0.56928058,0.67485914,0.34016209,0.37159690,3
0.02984178,0.51840747,0.18715114,0.62023962,0.45792646,2
0.86140475,0.48858839,0.76672028,0.34081808,0.22839224,0
0.78634482,0.67306530,0.97862219,0.80436711,0.36033411,3
0.36453262,0.29709386,0.88024832,0.73428363,0.79586963,1
0.27464241,0.84322229,0.46340190,0.06469920,0.87625868,0
0.22763224,0.10955009,0.33730163,0.30835099,0.13928246,0
0.83226367,0.77544927,0.63910333,0.81657859,0.60943408,0
0.86408378,0.31740434,0.38322199,0.72545703,0.37108840,3
0.48074195,0.37561860,0.45133756,0.72443861,0.61068113,0
0.36536234,0.91039588,0.72324648,0.83243117,0.85525255,0
0.23064960,0.30796882,0.98966772,0.53163368,0.94137854,2
0.66902008,0.58247474,0.13071388,0.90919173,0.65277934,0
0.03795761,0.90915848,0.04388158,0.68982319,0.10727899,2
0.51109630,0.37139897,0.63869121,0.90586043,0.91691801,3
0.11253296,0.22369190,0.37828042,0.07031123,0.23215516,0
0.61527096,0.25116462,0.84637883,0.04667252,0.26705140,1
0.34794126,0.89935508,0.27389576,0.54589706,0.07700195,2
0.68095715,0.78615759,0.94170801,0.36370367,0.80117615,1
0.19836898,0.02942942,0.18105919,0.83493936,0.85164814,0
0.35458194,0.96859629,0.18111720,0.79891146,0.02062964,2
0.61082128,0.81056288,0.79063150,0.87685770,0.07013928,3
0.79903555,0.76554398,0.95198493,0.85651855,0.35228829,3
0.68129996,0.25601170,0.23762216,0.39281799,0.32976494,3
0.63718910,0.41926161,0.06783292,0.57961548,0.56936069,3
0.74635406,0.28158277,0.99663748,0.26527695,0.20542005,1
0.22451153,0.96049164,0.50732732,0.22403328,0.36469883,2
0.17137789,0.38676256,0.83119621,0.45633584,0.93954806,2
0.87811838,0.60057173,0.99034260,0.82942738,0.10353983,3
0.49652181,0.08612486,0.27422427,0.75509365,0.76341638,0
0.20782225,0.40720958,0.75692588,0.88251648,0.89297040,2
0.77850600,0.57249238,0.70320940,0.77056839,0.73366342,0
0.48301537,0.88060488,0.50118336,0.27550183,0.53709362,0
0.64048760,0.03777936,0.57912925,0.37640934,0.19516342,0
0.16052261,0.09832440,0.49304910,0.07098483,0.26414556,0
0.86810412,0.01755806,0.49308122,0.54507831,0.15709858,0
0.05880763,0.62172848,0.88872728,0.07359358,0.95384527,2
0.70876053,0.86320426,0.39985728,0.82622685,0.32013198,3
0.23695997,0.56961500,0.48682007,0.30404607,0.59867244,0
0.22198087,0.83590079,0.54966467,0.76304701,0.07435494,2
0.78198402,0.66833915,0.67015933,0.63506471,0.87636605,0
0.14497355,0.01404199,0.78596739,0.05460182,0.83283058,1
0.46950851,0.08121220,0.11449466,0.80138462,0.27486501,0
0.29861797,0.53631384,0.13928527,0.02718864,0.64883606,0
0.71732438,0.54171147,0.07369936,0.95447765,0.05290618,3
0.58148623,0.82229866,0.14578475,0.39881877,0.56116017,0
0.19118952,0.76991850,0.18994416,0.18564940,0.13364413,2
0.33624413,0.30243147,0.19553978,0.55579545,0.54374951,0
0.95357322,0.78386505,0.49666798,0.66936658,0.35106484,3
0.59190233,0.19716874,0.82836281,0.99140541,0.15972656,1
0.81516625,0.05901864,0.23212935,0.23915212,0.84929831,0
0.63355577,0.89851614,0.88319746,0.19888918,0.19164957,3
0.57037727,0.73527457,0.13265482,0.35363164,0.53058134,0
0.14017410,0.68530417,0.20931071,0.44316218,0.45415783,2
0.62096870,0.42452724,0.51818418,0.12833832,0.48529819,0
0.39007128,0.54098814,0.49304517,0.71867750,0.01691337,2
0.37857609,0.44941853,0.39379946,0.93325692,0.22221805,2
0.86377723,0.12815873,0.54721936,0.05326396,0.78965125,0
0.34700039,0.82356573,0.34962219,0.13102272,0.47180822,2
0.36739830,0.46101263,0.29759699,0.04354029,0.43127236,2
0.10532669,0.55526339,0.02625139,0.18224005,0.64616581,0
0.17115009,0.03059886,0.81921266,0.96547435,0.35586493,1
0.45506555,0.24316772,0.16750125,0.08344533,0.04063712,3
0.77857252,0.90930398,0.43742047,0.61080489,0.67233913,0
0.01222798,0.22877493,0.80489959,0.00489755,0.21294731,1
0.13190078,0.15020212,0.19554781,0.85093033,0.13882849,0
0.16665180,0.77529403,0.39161109,0.28416241,0.64912711,0
0.32488179,0.63363794,0.80265594,0.47975233,0.87694131,1
0.47717000,0.87513773,0.34443839,0.04276308,0.77949617,0
0.29427522,0.08283496,0.04458255,0.19187038,0.77184896,0
0.09688323,0.13113938,0.55551780,0.29955363,0.54934340,0
0.52888795,0.56709414,0.26737936,0.87360737,0.38524564,3
0.50353189,0.09723419,0.12526372,0.53259018,0.81338831,0
0.56943523,0.68183218,0.80552901,0.16442743,0.35043238,3
0.83751772,0.17901165,0.79981177,0.00393175,0.04694025,1
0.37719423,0.08436810,0.15915972,0.21824291,0.94911395,2
0.34365048,0.36873417,0.58078913,0.45326683,0.42465549,2
0.98790557,0.27585926,0.99816286,0.22401354,0.32955972,1
0.46710390,0.39715143,0.49238069,0.12587342,0.72289551,0
0.12231166,0.86649604,0.27114387,0.89484957,0.16280782,2
0.08825481,0.85083463,0.79803491,0.77288215,0.86384491,1
